,District,Neighborhood,Furnished,Available for Loan,Elevator,Household appliances,Air conditioning,Terrace,Washing Machine,Laundry room,Closed Garage,Parking Lot,Kitchen,Next to sea shore,Hospital,High school,Market,Police station,Gym,Primary School-Secondary School,Highway,Airport,Metro,Bus stop,Sea,City,Top floor,Ground floor,sqrt_m2,totalrooms,buildingage,floorloc,numberoffloors,bathroom_count,has_balcony,heating_grouped,distgrouped,price_updated,district_encoded,price_per_m2,security_features,water_features,cephe_yonu,toplam_cephe,sanitasyon_score,banyo_durumu,havuz_tipi,havuz_var,luxury_pool_score,is_smart_home,luxury_score,smart_home_impact
27635,Ümraniye,İstiklal Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,12.041594578792296,4.0,23.0,3.0,4,1,1.0,natural_gas,Ümraniye,9200000.0,460973.1654450262,63448.27586206896,1,0,West,3,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27636,Bağcılar,Kemalpaşa Mh.,No,No,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,10.723805294763608,4.0,23.0,0.0,5,1,1.0,natural_gas,Bağcılar,3580000.0,422581.1141414141,31130.434782608696,1,0,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27637,Güngören,Haznedar Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,9.486832980505138,3.0,35.0,1.0,5,1,1.0,natural_gas,Güngören,6000000.0,405051.7975334018,66666.66666666667,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27638,Eyüpsultan,Akşemsettin Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,10.488088481701515,3.0,13.0,0.0,5,1,1.0,natural_gas,Eyüpsultan,5300000.0,782382.0847628658,48181.81818181818,0,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27639,Sancaktepe,Abdurrahmangazi Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,12.449899597988733,4.0,7.5,0.0,4,2,1.0,stove,Sancaktepe,4300000.0,321896.8641588297,27741.93548387097,0,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27640,Fatih,Ali Kuşçu Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,10.488088481701515,3.0,28.0,1.0,4,2,1.0,natural_gas,Fatih,12000000.0,527925.2457372117,109090.90909090907,0,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27641,Ataşehir,Ferhatpaşa Mh.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,10.246950765959598,3.0,23.0,-1.0,1,1,1.0,natural_gas,Ataşehir,7000000.0,663389.644803229,66666.66666666667,0,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27642,Sultanbeyli,Hasanpaşa Mh.,No,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,8.94427190999916,3.0,18.0,1.0,30,1,1.0,natural_gas,Sultanbeyli,2925000.0,312650.6651835373,36562.5,0,0,West,3,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27643,Esenler,Davutpaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,9.746794344808963,3.0,7.5,3.0,4,1,1.0,natural_gas,Esenler,7300000.0,310423.5130072841,76842.1052631579,1,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27644,Bahçelievler,Hürriyet Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,11.40175425099138,4.0,28.0,5.0,5,2,1.0,natural_gas,Bahçelievler,7000000.0,473090.3087790111,53846.15384615384,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27645,Bayrampaşa,Terazidere Mah.,No,Yes,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,11.40175425099138,4.0,7.5,4.0,5,1,1.0,natural_gas,Bayrampaşa,7100000.0,498019.5159629248,54615.38461538462,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27646,Bayrampaşa,Muratpaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,14.832396974191326,7.0,23.0,3.0,5,2,1.0,natural_gas,Bayrampaşa,11300000.0,498019.5159629248,51363.63636363636,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27647,Küçükçekmece,İnönü Mh.,No,Yes,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,9.486832980505138,3.0,1.0,1.0,5,1,1.0,natural_gas,Küçükçekmece,5700000.0,449917.38307349663,63333.333333333336,1,0,West,1,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27648,Sultangazi,Uğur Mumcu Mh.,No,Yes,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,9.746794344808963,3.0,7.5,1.0,6,1,1.0,natural_gas,Sultangazi,6400000.0,324805.2351160444,67368.42105263157,1,0,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27649,Gaziosmanpaşa,Pazariçi Mh.,No,Yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,10.488088481701515,3.0,13.0,5.0,5,1,1.0,natural_gas,Gaziosmanpaşa,5600000.0,402936.0554435484,50909.09090909091,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27650,Fatih,Atikali Mah.,No,Yes,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,10.0,3.0,35.0,2.0,5,2,1.0,natural_gas,Fatih,9400000.0,527925.2457372117,94000.0,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27651,Güngören,Güneştepe Mh.,No,Yes,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,11.832159566199232,3.0,28.0,1.0,4,1,1.0,natural_gas,Güngören,7700000.0,405051.7975334018,55000.0,1,0,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27652,Zeytinburnu,Sümer Mh.,No,No,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,11.180339887498947,4.0,23.0,4.0,5,2,1.0,natural_gas,Zeytinburnu,10800000.0,682912.6367346939,86400.0,2,1,West,1,1,sadece_tuvalet,havuz_yok,0,0,0,0.0,13698890.517431868
27653,Başakşehir,Gürcintepe Mh.,No,Yes,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,12.84523257866513,5.0,0.0,3.0,5,2,1.0,natural_gas,Başakşehir,7100000.0,712425.0368852459,43030.30303030303,0,1,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27654,Sultangazi,Sultançiftliği Mh.,No,Yes,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,10.954451150103322,4.0,7.5,3.0,6,1,1.0,natural_gas,Sultangazi,6260000.0,324805.2351160444,52166.66666666666,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27655,Zeytinburnu,Sümer Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,9.486832980505138,3.0,23.0,1.0,4,1,1.0,natural_gas,Zeytinburnu,6960000.0,682912.6367346939,77333.33333333333,1,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27656,Sultangazi,İsmetpaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,15.811388300841896,6.0,7.5,3.0,4,2,1.0,natural_gas,Sultangazi,9400000.0,324805.2351160444,37600.0,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27657,Zeytinburnu,liefendi Mah.,No,Yes,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,8.94427190999916,3.0,7.5,1.0,5,2,1.0,natural_gas,Zeytinburnu,7000000.0,682912.6367346939,87500.0,1,0,West,2,2,tam_teşekküllü,standart_havuz,1,0,0,0.0,13698890.517431868
27658,Şişli,İnönü Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,9.486832980505138,3.0,18.0,1.0,4,1,1.0,natural_gas,Şişli,11800000.0,926286.5709908068,131111.11111111112,2,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27659,Zeytinburnu,Yeşiltepe Mh.,No,Yes,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,10.488088481701515,3.0,0.0,1.0,30,1,1.0,natural_gas,Zeytinburnu,9400000.0,682912.6367346939,85454.54545454546,2,0,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27660,Beyoğlu,Sütlüce Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,11.61895003862225,4.0,23.0,-1.0,4,1,1.0,natural_gas,Beyoğlu,7300000.0,1153020.0825593397,54074.07407407407,1,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27661,Sultangazi,50. Yıl Mh.,No,Yes,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,15.968719422671311,6.0,4.0,4.0,5,4,1.0,natural_gas,Sultangazi,11300000.0,324805.2351160444,44313.72549019608,1,1,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27662,Sultangazi,50. Yıl Mh.,No,Yes,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,16.1245154965971,7.0,7.5,5.0,6,2,1.0,natural_gas,Sultangazi,15000000.0,324805.2351160444,57692.307692307695,2,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27663,Kağıthane,Nurtepe Mah.,No,Yes,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,11.832159566199232,6.0,7.5,-3.0,4,2,1.0,natural_gas,Kağıthane,13700000.0,432087.61001042754,97857.14285714286,1,0,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27664,Esenler,Menderes Mah.,No,No,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,11.180339887498947,3.0,23.0,0.5,6,1,1.0,natural_gas,Esenler,3200000.0,310423.5130072841,25600.0,1,1,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27665,Bahçelievler,Soğanlı Mh.,No,No,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,9.486832980505138,3.0,23.0,1.0,5,1,1.0,natural_gas,Bahçelievler,3700000.0,473090.3087790111,41111.11111111111,1,0,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27666,Ataşehir,İçerenköy Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,10.677078252031311,4.0,18.0,1.0,13,1,1.0,natural_gas,Ataşehir,7400000.0,663389.644803229,64912.28070175439,2,1,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27667,Zeytinburnu,Nuripaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,9.219544457292889,3.0,18.0,2.0,30,1,1.0,natural_gas,Zeytinburnu,6580000.0,682912.6367346939,77411.76470588235,1,1,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27668,Bahçelievler,Siyavuşpaşa Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,11.180339887498947,3.0,23.0,0.0,5,1,0.0,natural_gas,Bahçelievler,6300000.0,473090.3087790111,50400.0,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27669,Avcılar,Cihangir Mah.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,9.486832980505138,3.0,0.0,1.0,2,1,1.0,natural_gas,Avcılar,5400000.0,423310.2821031345,60000.0,2,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27670,Güngören,Abdurrahman Nafiz Gürman Mh.,No,Yes,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,11.180339887498947,4.0,23.0,2.0,4,1,1.0,natural_gas,Güngören,12780000.0,405051.7975334018,102240.0,1,1,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27671,Ümraniye,Çakmak Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,13.41640786499874,6.0,13.0,4.0,4,3,1.0,natural_gas,Ümraniye,7900000.0,460973.1654450262,43888.88888888889,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27672,Gaziosmanpaşa,Sarıgöl Mh.,No,Yes,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,16.431676725154983,8.0,18.0,3.0,30,2,1.0,natural_gas,Gaziosmanpaşa,8700000.0,402936.0554435484,32222.222222222223,2,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27673,Sultangazi,50. Yıl Mh.,No,Yes,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,8.06225774829855,2.0,18.0,2.0,4,1,1.0,natural_gas,Sultangazi,3100000.0,324805.2351160444,47692.307692307695,2,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27674,Büyükçekmece,Fatih Mah.,No,No,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,11.832159566199232,4.0,23.0,2.0,30,1,1.0,natural_gas,Büyükçekmece,7900000.0,615087.9777777778,56428.57142857143,0,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27675,Şile,Çavuş Mh.,No,Yes,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,15.329709716755891,7.0,28.0,3.0,30,3,1.0,natural_gas,Other,8400000.0,381696.10954063607,35744.68085106383,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27676,Pendik,Yenişehir Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,11.704699910719626,4.0,13.0,6.0,10,2,1.0,natural_gas,Pendik,7980000.0,395494.32960199006,58248.17518248176,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27677,Sultangazi,Cebeci Mah.,Unknown,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,14.142135623730953,6.0,0.0,4.0,5,1,1.0,natural_gas,Sultangazi,11400000.0,324805.2351160444,57000.0,1,0,West,2,1,sadece_tuvalet,havuz_yok,0,0,0,0.0,13698890.517431868
27678,Bağcılar,Yenimahalle Mah.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,9.486832980505138,3.0,18.0,0.0,8,1,0.0,natural_gas,Bağcılar,5300000.0,422581.1141414141,58888.88888888889,2,1,West,2,1,sadece_tuvalet,havuz_yok,0,0,0,0.0,13698890.517431868
27679,Kartal,Atalar Mah.,No,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.746794344808963,3.0,7.5,1.0,4,2,0.0,natural_gas,Kartal,6100000.0,526419.6984924623,64210.52631578947,0,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27680,Gaziosmanpaşa,Bağlarbaşı Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,9.219544457292889,3.0,7.5,-1.0,4,1,0.0,natural_gas,Gaziosmanpaşa,6200000.0,402936.0554435484,72941.17647058824,1,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27681,Sultanbeyli,Battalgazi Mah.,Unknown,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.649110640673518,6.0,0.0,-4.0,4,1,1.0,natural_gas,Sultanbeyli,11000000.0,312650.6651835373,68750.0,1,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27682,Sancaktepe,Eyüp Sultan Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,12.84523257866513,5.0,0.0,0.0,5,1,0.0,natural_gas,Sancaktepe,3940000.0,321896.8641588297,23878.78787878788,1,0,West,1,1,sadece_tuvalet,havuz_yok,0,0,0,0.0,13698890.517431868
27683,Başakşehir,Ziya Gökalp Mh.,No,Yes,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,11.489125293076055,3.0,1.0,16.0,22,2,1.0,other,Başakşehir,12600000.0,712425.0368852459,95454.54545454546,3,1,West,2,0,yok,kapali_havuz,1,2,0,0.0,13698890.517431868
27684,Ümraniye,Altınşehir Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,11.40175425099138,4.0,13.0,6.0,8,1,1.0,natural_gas,Ümraniye,9000000.0,460973.1654450262,69230.76923076923,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27685,Sancaktepe,Fatih Mah.,No,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.832159566199232,4.0,13.0,7.0,9,1,1.0,natural_gas,Sancaktepe,6260000.0,321896.8641588297,44714.28571428572,3,1,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27686,Avcılar,Denizköşkler Mh.,No,Yes,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,12.041594578792296,4.0,28.0,5.0,5,1,1.0,natural_gas,Avcılar,13000000.0,423310.2821031345,89655.1724137931,2,0,West,3,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27687,Zeytinburnu,Yeşiltepe Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,12.649110640673518,5.0,7.5,4.0,4,2,1.0,natural_gas,Zeytinburnu,11600000.0,682912.6367346939,72500.0,1,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27688,Bahçelievler,Siyavuşpaşa Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,12.041594578792296,4.0,3.0,1.0,5,2,1.0,natural_gas,Bahçelievler,12300000.0,473090.3087790111,84827.58620689655,0,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27689,Esenler,Tuna Mah.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,11.40175425099138,4.0,0.0,5.0,14,1,1.0,other,Esenler,11000000.0,310423.5130072841,84615.38461538461,2,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27690,Eyüpsultan,Esentepe Mah.,Yes,Yes,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,13.784048752090222,5.0,0.0,6.0,6,3,1.0,natural_gas,Eyüpsultan,9700000.0,782382.0847628658,51052.63157894737,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27691,Sultanbeyli,Mimar Sinan Mah.,No,Yes,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,9.38083151964686,3.0,0.0,4.0,5,2,1.0,natural_gas,Sultanbeyli,5080000.0,312650.6651835373,57727.27272727273,1,0,West,1,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27692,Pendik,Kavakpınar Mh.,No,Yes,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,9.591663046625438,4.0,2.0,5.0,10,2,1.0,central,Pendik,7600000.0,395494.32960199006,82608.69565217392,2,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27693,Başakşehir,Başak Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,13.892443989449804,5.0,13.0,1.0,9,3,1.0,natural_gas,Başakşehir,16980000.0,712425.0368852459,87979.27461139897,4,0,West,3,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27694,Çekmeköy,Mimar Sinan Mah.,No,Yes,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,11.832159566199232,4.0,13.0,7.0,8,3,1.0,natural_gas,Çekmeköy,9600000.0,378758.4229607251,68571.42857142857,2,1,West,2,0,yok,acik_havuz,1,1,0,0.0,13698890.517431868
27695,Esenler,Fatih Mah.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,9.055385138137416,3.0,4.0,1.0,4,1,1.0,natural_gas,Esenler,5300000.0,310423.5130072841,64634.14634146341,1,0,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27696,Arnavutköy,Arnavutköy Merkez Mh.,No,No,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,10.488088481701515,4.0,18.0,-3.0,5,1,1.0,natural_gas,Arnavutköy,3999800.0,298698.1409736308,36361.81818181818,0,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27697,Bayrampaşa,Cevatpaşa Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.486832980505138,3.0,1.0,0.0,5,1,1.0,natural_gas,Bayrampaşa,6360000.0,498019.5159629248,70666.66666666667,0,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27698,Arnavutköy,İslambey Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,10.488088481701515,3.0,0.0,2.0,2,1,1.0,natural_gas,Arnavutköy,5360000.0,298698.1409736308,48727.27272727273,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27699,Arnavutköy,Haraççı Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,14.66287829861518,6.0,0.0,4.0,4,2,1.0,natural_gas,Arnavutköy,9000000.0,298698.1409736308,41860.46511627907,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27700,Arnavutköy,Haraççı Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,11.180339887498947,4.0,0.0,2.0,4,1,1.0,natural_gas,Arnavutköy,6600000.0,298698.1409736308,52800.0,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27701,Bağcılar,Demirkapı Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,10.0,3.0,3.0,0.5,30,1,1.0,natural_gas,Bağcılar,4800000.0,422581.1141414141,48000.0,1,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27702,Başakşehir,Gürcintepe Mh.,No,Yes,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,9.746794344808963,3.0,1.0,2.0,4,1,1.0,natural_gas,Başakşehir,4600000.0,712425.0368852459,48421.05263157895,1,1,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27703,Eyüpsultan,Silahtarağa Mh.,No,Yes,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,12.84523257866513,5.0,0.0,6.0,6,2,1.0,natural_gas,Eyüpsultan,12700000.0,782382.0847628658,76969.69696969698,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27704,Bahçelievler,Cumhuriyet Mah.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,10.723805294763608,4.0,7.5,2.0,4,1,1.0,natural_gas,Bahçelievler,7800000.0,473090.3087790111,67826.08695652174,1,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27705,Bağcılar,Yavuz Selim Mah.,No,Yes,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,9.486832980505138,3.0,0.0,2.0,5,1,1.0,natural_gas,Bağcılar,7800000.0,422581.1141414141,86666.66666666667,1,1,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27706,Esenler,Fevzi Çakmak Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,10.0,3.0,0.0,0.5,4,1,1.0,natural_gas,Esenler,4300000.0,310423.5130072841,43000.0,1,0,West,2,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27707,Küçükçekmece,Fatih Mah.,No,Yes,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,10.0,3.0,28.0,4.0,5,1,1.0,natural_gas,Küçükçekmece,6600000.0,449917.38307349663,66000.0,1,0,West,2,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27708,Bahçelievler,Zafer Mah.,No,Yes,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,8.94427190999916,3.0,7.5,2.0,4,1,1.0,natural_gas,Bahçelievler,5200000.0,473090.3087790111,65000.0,1,0,West,1,2,tam_teşekküllü,havuz_yok,0,0,0,0.0,13698890.517431868
27709,Ataşehir,Fetih Mah.,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,12.041594578792296,4.0,18.0,5.0,5,2,1.0,other,Ataşehir,11000000.0,663389.644803229,75862.06896551725,1,0,West,3,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
27710,Bahçelievler,Şirinevler Mh.,No,Yes,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,12.24744871391589,4.0,1.0,5.0,5,2,1.0,natural_gas,Bahçelievler,10500000.0,473090.3087790111,70000.0,1,0,West,1,0,yok,havuz_yok,0,0,0,0.0,13698890.517431868
